host-relay init
host-TS init
SEMA4_mod init
host-shm init
host-create init
key:800  id:16711683  ptr:e5470000
finish init shmem
Start tracing......
tb total cycle cnt = 39093, load = 1937, store = 1312
tb total cycle cnt = 39094, load = 1938, store = 1312
tb total cycle cnt = 39100, load = 1938, store = 1312
tb total cycle cnt = 39104, load = 1939, store = 1312
tb total cycle cnt = 39117, load = 1939, store = 1312
tb total cycle cnt = 39128, load = 1947, store = 1312
tb total cycle cnt = 39133, load = 1949, store = 1313
tb total cycle cnt = 39137, load = 1949, store = 1313
tb total cycle cnt = 39143, load = 1949, store = 1313
tb total cycle cnt = 39149, load = 1951, store = 1313
tb total cycle cnt = 39150, load = 1952, store = 1313
tb total cycle cnt = 39171, load = 1952, store = 1313
tb total cycle cnt = 39180, load = 1953, store = 1322
tb total cycle cnt = 39185, load = 1954, store = 1322
tb total cycle cnt = 39193, load = 1954, store = 1322
tb total cycle cnt = 39206, load = 1955, store = 1322
tb total cycle cnt = 39215, load = 1957, store = 1324
tb total cycle cnt = 39219, load = 1959, store = 1324
tb total cycle cnt = 39235, load = 1959, store = 1324
tb total cycle cnt = 39242, load = 1961, store = 1327
tb total cycle cnt = 39250, load = 1963, store = 1327
tb total cycle cnt = 39254, load = 1964, store = 1327
tb total cycle cnt = 39255, load = 1965, store = 1327
tb total cycle cnt = 39261, load = 1965, store = 1327
tb total cycle cnt = 39265, load = 1966, store = 1327
tb total cycle cnt = 39278, load = 1966, store = 1327
tb total cycle cnt = 39289, load = 1974, store = 1327
tb total cycle cnt = 39290, load = 1975, store = 1328
tb total cycle cnt = 39295, load = 1975, store = 1328
tb total cycle cnt = 39306, load = 1976, store = 1328
tb total cycle cnt = 39312, load = 1981, store = 1328
tb total cycle cnt = 39313, load = 1982, store = 1328
tb total cycle cnt = 39334, load = 1982, store = 1328
tb total cycle cnt = 39343, load = 1983, store = 1337
tb total cycle cnt = 39348, load = 1984, store = 1337
tb total cycle cnt = 39356, load = 1984, store = 1337
tb total cycle cnt = 39369, load = 1985, store = 1337
tb total cycle cnt = 39378, load = 1987, store = 1339
tb total cycle cnt = 39382, load = 1989, store = 1339
tb total cycle cnt = 39398, load = 1989, store = 1339
tb total cycle cnt = 39405, load = 1991, store = 1342
tb total cycle cnt = 39413, load = 1993, store = 1342
tb total cycle cnt = 39417, load = 1994, store = 1342
tb total cycle cnt = 39418, load = 1995, store = 1342
tb total cycle cnt = 39424, load = 1995, store = 1342
tb total cycle cnt = 39428, load = 1996, store = 1342
tb total cycle cnt = 39441, load = 1996, store = 1342
tb total cycle cnt = 39451, load = 2004, store = 1342
tb total cycle cnt = 39455, load = 2005, store = 1343
tb total cycle cnt = 39461, load = 2005, store = 1343
tb total cycle cnt = 39467, load = 2007, store = 1343
tb total cycle cnt = 39468, load = 2008, store = 1343
tb total cycle cnt = 39489, load = 2008, store = 1343
tb total cycle cnt = 39498, load = 2009, store = 1352
tb total cycle cnt = 39503, load = 2010, store = 1352
tb total cycle cnt = 39511, load = 2010, store = 1352
tb total cycle cnt = 39524, load = 2011, store = 1352
tb total cycle cnt = 39533, load = 2013, store = 1354
tb total cycle cnt = 39537, load = 2015, store = 1354
tb total cycle cnt = 39553, load = 2015, store = 1354
tb total cycle cnt = 39560, load = 2017, store = 1357
tb total cycle cnt = 39568, load = 2019, store = 1357
tb total cycle cnt = 39572, load = 2020, store = 1357
tb total cycle cnt = 39573, load = 2021, store = 1357
tb total cycle cnt = 39579, load = 2021, store = 1357
tb total cycle cnt = 39583, load = 2022, store = 1357
tb total cycle cnt = 39596, load = 2022, store = 1357
tb total cycle cnt = 39607, load = 2030, store = 1357
tb total cycle cnt = 39612, load = 2031, store = 1358
tb total cycle cnt = 39616, load = 2031, store = 1358
tb total cycle cnt = 39622, load = 2031, store = 1358
tb total cycle cnt = 39628, load = 2033, store = 1358
tb total cycle cnt = 39629, load = 2034, store = 1358
tb total cycle cnt = 39650, load = 2034, store = 1358
tb total cycle cnt = 39659, load = 2035, store = 1367
tb total cycle cnt = 39664, load = 2036, store = 1367
tb total cycle cnt = 39672, load = 2036, store = 1367
tb total cycle cnt = 39685, load = 2037, store = 1367
tb total cycle cnt = 39694, load = 2039, store = 1369
tb total cycle cnt = 39698, load = 2041, store = 1369
tb total cycle cnt = 39714, load = 2041, store = 1369
tb total cycle cnt = 39721, load = 2043, store = 1372
tb total cycle cnt = 39729, load = 2045, store = 1372
tb total cycle cnt = 39733, load = 2046, store = 1372
tb total cycle cnt = 39734, load = 2047, store = 1372
tb total cycle cnt = 39740, load = 2047, store = 1372
tb total cycle cnt = 39744, load = 2048, store = 1372
tb total cycle cnt = 39757, load = 2048, store = 1372
tb total cycle cnt = 39768, load = 2056, store = 1372
tb total cycle cnt = 39773, load = 2057, store = 1373
tb total cycle cnt = 39777, load = 2057, store = 1373
tb total cycle cnt = 39783, load = 2057, store = 1373
tb total cycle cnt = 39789, load = 2059, store = 1373
tb total cycle cnt = 39790, load = 2060, store = 1373
tb total cycle cnt = 39811, load = 2060, store = 1373
tb total cycle cnt = 39820, load = 2061, store = 1382
tb total cycle cnt = 39825, load = 2062, store = 1382
tb total cycle cnt = 39833, load = 2062, store = 1382
tb total cycle cnt = 39846, load = 2063, store = 1382
tb total cycle cnt = 39855, load = 2065, store = 1384
tb total cycle cnt = 39859, load = 2067, store = 1384
tb total cycle cnt = 39875, load = 2067, store = 1384
tb total cycle cnt = 39882, load = 2069, store = 1387
tb total cycle cnt = 39890, load = 2071, store = 1387
tb total cycle cnt = 39894, load = 2072, store = 1387
tb total cycle cnt = 39895, load = 2073, store = 1387
tb total cycle cnt = 39901, load = 2073, store = 1387
tb total cycle cnt = 39905, load = 2074, store = 1387
tb total cycle cnt = 39918, load = 2074, store = 1387
tb total cycle cnt = 39929, load = 2082, store = 1387
tb total cycle cnt = 39934, load = 2083, store = 1388
tb total cycle cnt = 39938, load = 2083, store = 1388
tb total cycle cnt = 39944, load = 2083, store = 1388
tb total cycle cnt = 39950, load = 2085, store = 1388
tb total cycle cnt = 39951, load = 2086, store = 1388
tb total cycle cnt = 39972, load = 2086, store = 1388
tb total cycle cnt = 39981, load = 2087, store = 1397
tb total cycle cnt = 39986, load = 2088, store = 1397
tb total cycle cnt = 39994, load = 2088, store = 1397
tb total cycle cnt = 40007, load = 2089, store = 1397
tb total cycle cnt = 40016, load = 2091, store = 1399
tb total cycle cnt = 40020, load = 2093, store = 1399
tb total cycle cnt = 40036, load = 2093, store = 1399
tb total cycle cnt = 40043, load = 2095, store = 1402
tb total cycle cnt = 40051, load = 2097, store = 1402
tb total cycle cnt = 40055, load = 2098, store = 1402
tb total cycle cnt = 40056, load = 2099, store = 1402
tb total cycle cnt = 40062, load = 2099, store = 1402
tb total cycle cnt = 40066, load = 2100, store = 1402
tb total cycle cnt = 40079, load = 2100, store = 1402
tb total cycle cnt = 40090, load = 2108, store = 1402
tb total cycle cnt = 40095, load = 2109, store = 1403
tb total cycle cnt = 40099, load = 2109, store = 1403
tb total cycle cnt = 40105, load = 2109, store = 1403
tb total cycle cnt = 40111, load = 2111, store = 1403
tb total cycle cnt = 40112, load = 2112, store = 1403
tb total cycle cnt = 40133, load = 2112, store = 1403
tb total cycle cnt = 40142, load = 2113, store = 1412
tb total cycle cnt = 40147, load = 2114, store = 1412
tb total cycle cnt = 40155, load = 2114, store = 1412
tb total cycle cnt = 40168, load = 2115, store = 1412
tb total cycle cnt = 40177, load = 2117, store = 1414
tb total cycle cnt = 40181, load = 2119, store = 1414
tb total cycle cnt = 40197, load = 2119, store = 1414
tb total cycle cnt = 40204, load = 2121, store = 1417
tb total cycle cnt = 40212, load = 2123, store = 1417
tb total cycle cnt = 40216, load = 2124, store = 1417
tb total cycle cnt = 40217, load = 2125, store = 1417
tb total cycle cnt = 40223, load = 2125, store = 1417
tb total cycle cnt = 40227, load = 2126, store = 1417
tb total cycle cnt = 40240, load = 2126, store = 1417
tb total cycle cnt = 40251, load = 2134, store = 1417
tb total cycle cnt = 40256, load = 2135, store = 1418
tb total cycle cnt = 40260, load = 2135, store = 1418
tb total cycle cnt = 40262, load = 2135, store = 1418
tb total cycle cnt = 40266, load = 2135, store = 1418
tb total cycle cnt = 40271, load = 2136, store = 1418
tb total cycle cnt = 40277, load = 2138, store = 1418
tb total cycle cnt = 40278, load = 2139, store = 1418
tb total cycle cnt = 40299, load = 2139, store = 1418
tb total cycle cnt = 40308, load = 2140, store = 1427
tb total cycle cnt = 40313, load = 2141, store = 1427
tb total cycle cnt = 40321, load = 2141, store = 1427
tb total cycle cnt = 40334, load = 2142, store = 1427
tb total cycle cnt = 40343, load = 2144, store = 1429
tb total cycle cnt = 40347, load = 2146, store = 1429
tb total cycle cnt = 40363, load = 2146, store = 1429
tb total cycle cnt = 40370, load = 2148, store = 1432
tb total cycle cnt = 40378, load = 2150, store = 1432
tb total cycle cnt = 40382, load = 2151, store = 1432
tb total cycle cnt = 40383, load = 2152, store = 1432
tb total cycle cnt = 40389, load = 2152, store = 1432
tb total cycle cnt = 40393, load = 2153, store = 1432
tb total cycle cnt = 40406, load = 2153, store = 1432
tb total cycle cnt = 40417, load = 2161, store = 1432
tb total cycle cnt = 40422, load = 2162, store = 1433
tb total cycle cnt = 40423, load = 2162, store = 1433
tb total cycle cnt = 40428, load = 2162, store = 1433
tb total cycle cnt = 40433, load = 2162, store = 1433
tb total cycle cnt = 40447, load = 2162, store = 1433
tb total cycle cnt = 40450, load = 2171, store = 1433
tb total cycle cnt = 40452, load = 2171, store = 1433
tb total cycle cnt = 40456, load = 2171, store = 1433
tb total cycle cnt = 40462, load = 2171, store = 1433
tb total cycle cnt = 40472, load = 2172, store = 1433
tb total cycle cnt = 40475, load = 2174, store = 1434
tb total cycle cnt = 40477, load = 2174, store = 1434
tb total cycle cnt = 40480, load = 2174, store = 1434
tb total cycle cnt = 40486, load = 2176, store = 1434
tb total cycle cnt = 40487, load = 2177, store = 1434
tb total cycle cnt = 40508, load = 2177, store = 1434
tb total cycle cnt = 40517, load = 2178, store = 1443
tb total cycle cnt = 40522, load = 2179, store = 1443
tb total cycle cnt = 40530, load = 2179, store = 1443
tb total cycle cnt = 40543, load = 2180, store = 1443
tb total cycle cnt = 40552, load = 2182, store = 1445
tb total cycle cnt = 40556, load = 2184, store = 1445
tb total cycle cnt = 40572, load = 2184, store = 1445
tb total cycle cnt = 40579, load = 2186, store = 1448
tb total cycle cnt = 40587, load = 2188, store = 1448
tb total cycle cnt = 40591, load = 2189, store = 1448
tb total cycle cnt = 40592, load = 2190, store = 1448
tb total cycle cnt = 40598, load = 2190, store = 1448
tb total cycle cnt = 40602, load = 2191, store = 1448
tb total cycle cnt = 40615, load = 2191, store = 1448
tb total cycle cnt = 40621, load = 2199, store = 1448
tb total cycle cnt = 40629, load = 2200, store = 1448
tb total cycle cnt = 40639, load = 2201, store = 1449
tb total cycle cnt = 40642, load = 2203, store = 1450
tb total cycle cnt = 40644, load = 2203, store = 1450
tb total cycle cnt = 40647, load = 2203, store = 1450
tb total cycle cnt = 40653, load = 2205, store = 1450
tb total cycle cnt = 40654, load = 2206, store = 1450
tb total cycle cnt = 40675, load = 2206, store = 1450
tb total cycle cnt = 40684, load = 2207, store = 1459
tb total cycle cnt = 40689, load = 2208, store = 1459
tb total cycle cnt = 40697, load = 2208, store = 1459
tb total cycle cnt = 40710, load = 2209, store = 1459
tb total cycle cnt = 40719, load = 2211, store = 1461
tb total cycle cnt = 40723, load = 2213, store = 1461
tb total cycle cnt = 40739, load = 2213, store = 1461
tb total cycle cnt = 40746, load = 2215, store = 1464
tb total cycle cnt = 40754, load = 2217, store = 1464
tb total cycle cnt = 40758, load = 2218, store = 1464
tb total cycle cnt = 40759, load = 2219, store = 1464
tb total cycle cnt = 40765, load = 2219, store = 1464
tb total cycle cnt = 40769, load = 2220, store = 1464
tb total cycle cnt = 40782, load = 2220, store = 1464
tb total cycle cnt = 40788, load = 2228, store = 1464
tb total cycle cnt = 40796, load = 2229, store = 1464
tb total cycle cnt = 40806, load = 2230, store = 1465
tb total cycle cnt = 40809, load = 2232, store = 1466
tb total cycle cnt = 40811, load = 2232, store = 1466
tb total cycle cnt = 40814, load = 2232, store = 1466
tb total cycle cnt = 40820, load = 2234, store = 1466
tb total cycle cnt = 40821, load = 2235, store = 1466
tb total cycle cnt = 40842, load = 2235, store = 1466
tb total cycle cnt = 40851, load = 2236, store = 1475
tb total cycle cnt = 40856, load = 2237, store = 1475
tb total cycle cnt = 40864, load = 2237, store = 1475
tb total cycle cnt = 40877, load = 2238, store = 1475
tb total cycle cnt = 40886, load = 2240, store = 1477
tb total cycle cnt = 40890, load = 2242, store = 1477
tb total cycle cnt = 40906, load = 2242, store = 1477
tb total cycle cnt = 40913, load = 2244, store = 1480
tb total cycle cnt = 40921, load = 2246, store = 1480
tb total cycle cnt = 40925, load = 2247, store = 1480
tb total cycle cnt = 40926, load = 2248, store = 1480
tb total cycle cnt = 40932, load = 2248, store = 1480
tb total cycle cnt = 40936, load = 2249, store = 1480
tb total cycle cnt = 40949, load = 2249, store = 1480
tb total cycle cnt = 40955, load = 2257, store = 1480
tb total cycle cnt = 40963, load = 2258, store = 1480
tb total cycle cnt = 40973, load = 2259, store = 1481
tb total cycle cnt = 40976, load = 2261, store = 1482
tb total cycle cnt = 40978, load = 2261, store = 1482
tb total cycle cnt = 40981, load = 2261, store = 1482
tb total cycle cnt = 40987, load = 2263, store = 1482
tb total cycle cnt = 40988, load = 2264, store = 1482
tb total cycle cnt = 41009, load = 2264, store = 1482
tb total cycle cnt = 41018, load = 2265, store = 1491
tb total cycle cnt = 41023, load = 2266, store = 1491
tb total cycle cnt = 41031, load = 2266, store = 1491
tb total cycle cnt = 41044, load = 2267, store = 1491
tb total cycle cnt = 41053, load = 2269, store = 1493
tb total cycle cnt = 41057, load = 2271, store = 1493
tb total cycle cnt = 41073, load = 2271, store = 1493
tb total cycle cnt = 41080, load = 2273, store = 1496
tb total cycle cnt = 41088, load = 2275, store = 1496
tb total cycle cnt = 41092, load = 2276, store = 1496
tb total cycle cnt = 41093, load = 2277, store = 1496
tb total cycle cnt = 41099, load = 2277, store = 1496
tb total cycle cnt = 41103, load = 2278, store = 1496
tb total cycle cnt = 41116, load = 2278, store = 1496
tb total cycle cnt = 41122, load = 2286, store = 1496
tb total cycle cnt = 41130, load = 2287, store = 1496
tb total cycle cnt = 41140, load = 2288, store = 1497
tb total cycle cnt = 41143, load = 2290, store = 1498
tb total cycle cnt = 41145, load = 2290, store = 1498
tb total cycle cnt = 41148, load = 2290, store = 1498
tb total cycle cnt = 41154, load = 2292, store = 1498
tb total cycle cnt = 41155, load = 2293, store = 1498
tb total cycle cnt = 41176, load = 2293, store = 1498
tb total cycle cnt = 41185, load = 2294, store = 1507
tb total cycle cnt = 41190, load = 2295, store = 1507
tb total cycle cnt = 41198, load = 2295, store = 1507
tb total cycle cnt = 41211, load = 2296, store = 1507
tb total cycle cnt = 41220, load = 2298, store = 1509
tb total cycle cnt = 41224, load = 2300, store = 1509
tb total cycle cnt = 41240, load = 2300, store = 1509
tb total cycle cnt = 41247, load = 2302, store = 1512
tb total cycle cnt = 41255, load = 2304, store = 1512
tb total cycle cnt = 41259, load = 2305, store = 1512
tb total cycle cnt = 41260, load = 2306, store = 1512
tb total cycle cnt = 41266, load = 2306, store = 1512
tb total cycle cnt = 41270, load = 2307, store = 1512
tb total cycle cnt = 41283, load = 2307, store = 1512
tb total cycle cnt = 41289, load = 2315, store = 1512
tb total cycle cnt = 41297, load = 2316, store = 1512
tb total cycle cnt = 41307, load = 2317, store = 1513
tb total cycle cnt = 41310, load = 2319, store = 1514
tb total cycle cnt = 41312, load = 2319, store = 1514
tb total cycle cnt = 41315, load = 2319, store = 1514
tb total cycle cnt = 41321, load = 2321, store = 1514
tb total cycle cnt = 41322, load = 2322, store = 1514
tb total cycle cnt = 41343, load = 2322, store = 1514
tb total cycle cnt = 41352, load = 2323, store = 1523
tb total cycle cnt = 41357, load = 2324, store = 1523
tb total cycle cnt = 41365, load = 2324, store = 1523
tb total cycle cnt = 41378, load = 2325, store = 1523
tb total cycle cnt = 41387, load = 2327, store = 1525
tb total cycle cnt = 41391, load = 2329, store = 1525
tb total cycle cnt = 41407, load = 2329, store = 1525
tb total cycle cnt = 41414, load = 2331, store = 1528
tb total cycle cnt = 41422, load = 2333, store = 1528
tb total cycle cnt = 41426, load = 2334, store = 1528
tb total cycle cnt = 41427, load = 2335, store = 1528
tb total cycle cnt = 41433, load = 2335, store = 1528
tb total cycle cnt = 41437, load = 2336, store = 1528
tb total cycle cnt = 41450, load = 2336, store = 1528
tb total cycle cnt = 41456, load = 2344, store = 1528
tb total cycle cnt = 41464, load = 2345, store = 1528
tb total cycle cnt = 41474, load = 2346, store = 1529
tb total cycle cnt = 41477, load = 2348, store = 1530
tb total cycle cnt = 41479, load = 2348, store = 1530
tb total cycle cnt = 41482, load = 2348, store = 1530
tb total cycle cnt = 41488, load = 2350, store = 1530
tb total cycle cnt = 41489, load = 2351, store = 1530
tb total cycle cnt = 41510, load = 2351, store = 1530
tb total cycle cnt = 41519, load = 2352, store = 1539
tb total cycle cnt = 41524, load = 2353, store = 1539
tb total cycle cnt = 41532, load = 2353, store = 1539
tb total cycle cnt = 41545, load = 2354, store = 1539
tb total cycle cnt = 41554, load = 2356, store = 1541
tb total cycle cnt = 41558, load = 2358, store = 1541
tb total cycle cnt = 41574, load = 2358, store = 1541
tb total cycle cnt = 41581, load = 2360, store = 1544
tb total cycle cnt = 41589, load = 2362, store = 1544
tb total cycle cnt = 41593, load = 2363, store = 1544
tb total cycle cnt = 41594, load = 2364, store = 1544
tb total cycle cnt = 41600, load = 2364, store = 1544
tb total cycle cnt = 41604, load = 2365, store = 1544
tb total cycle cnt = 41617, load = 2365, store = 1544
tb total cycle cnt = 41623, load = 2373, store = 1544
tb total cycle cnt = 41631, load = 2374, store = 1544
tb total cycle cnt = 41641, load = 2375, store = 1545
tb total cycle cnt = 41644, load = 2377, store = 1546
tb total cycle cnt = 41646, load = 2377, store = 1546
tb total cycle cnt = 41649, load = 2377, store = 1546
tb total cycle cnt = 41655, load = 2379, store = 1546
tb total cycle cnt = 41656, load = 2380, store = 1546
tb total cycle cnt = 41677, load = 2380, store = 1546
tb total cycle cnt = 41686, load = 2381, store = 1555
tb total cycle cnt = 41691, load = 2382, store = 1555
tb total cycle cnt = 41699, load = 2382, store = 1555
tb total cycle cnt = 41712, load = 2383, store = 1555
tb total cycle cnt = 41721, load = 2385, store = 1557
tb total cycle cnt = 41725, load = 2387, store = 1557
tb total cycle cnt = 41741, load = 2387, store = 1557
tb total cycle cnt = 41748, load = 2389, store = 1560
tb total cycle cnt = 41756, load = 2391, store = 1560
tb total cycle cnt = 41760, load = 2392, store = 1560
tb total cycle cnt = 41761, load = 2393, store = 1560
tb total cycle cnt = 41767, load = 2393, store = 1560
tb total cycle cnt = 41771, load = 2394, store = 1560
tb total cycle cnt = 41784, load = 2394, store = 1560
tb total cycle cnt = 41790, load = 2402, store = 1560
tb total cycle cnt = 41798, load = 2403, store = 1560
tb total cycle cnt = 41808, load = 2404, store = 1561
tb total cycle cnt = 41811, load = 2406, store = 1562
tb total cycle cnt = 41813, load = 2406, store = 1562
tb total cycle cnt = 41816, load = 2406, store = 1562
tb total cycle cnt = 41822, load = 2408, store = 1562
tb total cycle cnt = 41823, load = 2409, store = 1562
tb total cycle cnt = 41844, load = 2409, store = 1562
tb total cycle cnt = 41853, load = 2410, store = 1571
tb total cycle cnt = 41858, load = 2411, store = 1571
tb total cycle cnt = 41866, load = 2411, store = 1571
tb total cycle cnt = 41879, load = 2412, store = 1571
tb total cycle cnt = 41888, load = 2414, store = 1573
tb total cycle cnt = 41892, load = 2416, store = 1573
tb total cycle cnt = 41908, load = 2416, store = 1573
tb total cycle cnt = 41915, load = 2418, store = 1576
tb total cycle cnt = 41923, load = 2420, store = 1576
tb total cycle cnt = 41927, load = 2421, store = 1576
tb total cycle cnt = 41928, load = 2422, store = 1576
tb total cycle cnt = 41934, load = 2422, store = 1576
tb total cycle cnt = 41938, load = 2423, store = 1576
tb total cycle cnt = 41951, load = 2423, store = 1576
tb total cycle cnt = 41957, load = 2431, store = 1576
tb total cycle cnt = 41965, load = 2432, store = 1576
tb total cycle cnt = 41975, load = 2433, store = 1577
tb total cycle cnt = 41978, load = 2435, store = 1578
tb total cycle cnt = 41980, load = 2435, store = 1578
tb total cycle cnt = 41987, load = 2435, store = 1578
tb total cycle cnt = 41997, load = 2436, store = 1578
tb total cycle cnt = 42001, load = 2438, store = 1579
tb total cycle cnt = 42004, load = 2438, store = 1579
tb total cycle cnt = 42012, load = 2438, store = 1579
tb total cycle cnt = 42016, load = 2438, store = 1580
tb total cycle cnt = 42019, load = 2438, store = 1580
tb total cycle cnt = 42041, load = 2438, store = 1580
tb total cycle cnt = 42058, load = 2440, store = 1591
tb total cycle cnt = 42063, load = 2440, store = 1591
tb total cycle cnt = 42067, load = 2441, store = 1591
tb total cycle cnt = 42073, load = 2441, store = 1591
tb total cycle cnt = 42081, load = 2442, store = 1591
tb total cycle cnt = 42083, load = 2442, store = 1592
tb total cycle cnt = 42089, load = 2442, store = 1592
tb total cycle cnt = 42095, load = 2443, store = 1592
tb total cycle cnt = 42097, load = 2443, store = 1592
tb total cycle cnt = 42108, load = 2443, store = 1592
tb total cycle cnt = 42137, load = 2443, store = 1593
tb total cycle cnt = 42145, load = 2446, store = 1607
tb total cycle cnt = 42150, load = 2446, store = 1607
tb total cycle cnt = 42156, load = 2446, store = 1607
tb total cycle cnt = 42162, load = 2447, store = 1607
tb total cycle cnt = 42165, load = 2447, store = 1607
tb total cycle cnt = 42169, load = 2447, store = 1607
tb total cycle cnt = 42172, load = 2447, store = 1607
tb total cycle cnt = 42219, load = 2447, store = 1607
tb total cycle cnt = 42229, load = 2455, store = 1621
tb total cycle cnt = 42233, load = 2456, store = 1621
tb total cycle cnt = 42237, load = 2456, store = 1621
tb total cycle cnt = 42243, load = 2456, store = 1621
tb total cycle cnt = 42247, load = 2456, store = 1621
tb total cycle cnt = 42252, load = 2456, store = 1621
tb total cycle cnt = 42275, load = 2456, store = 1621
tb total cycle cnt = 42276, load = 2462, store = 1627
tb total cycle cnt = 42287, load = 2462, store = 1627
tb total cycle cnt = 42291, load = 2462, store = 1627
tb total cycle cnt = 42296, load = 2462, store = 1627
tb total cycle cnt = 42310, load = 2462, store = 1627
tb total cycle cnt = 42314, load = 2462, store = 1627
tb total cycle cnt = 42317, load = 2462, store = 1627
tb total cycle cnt = 42321, load = 2462, store = 1627
tb total cycle cnt = 42323, load = 2462, store = 1627
tb total cycle cnt = 42326, load = 2462, store = 1627
tb total cycle cnt = 42331, load = 2462, store = 1627
tb total cycle cnt = 42343, load = 2462, store = 1627
tb total cycle cnt = 42353, load = 2468, store = 1627
tb total cycle cnt = 42357, load = 2468, store = 1630
tb total cycle cnt = 42362, load = 2468, store = 1630
tb total cycle cnt = 42385, load = 2468, store = 1630
tb total cycle cnt = 42386, load = 2474, store = 1636
tb total cycle cnt = 42397, load = 2474, store = 1636
tb total cycle cnt = 42401, load = 2474, store = 1636
tb total cycle cnt = 42406, load = 2474, store = 1636
tb total cycle cnt = 42420, load = 2474, store = 1636
tb total cycle cnt = 42424, load = 2474, store = 1636
tb total cycle cnt = 42427, load = 2474, store = 1636
tb total cycle cnt = 42431, load = 2474, store = 1636
tb total cycle cnt = 42433, load = 2474, store = 1636
tb total cycle cnt = 42436, load = 2474, store = 1636
tb total cycle cnt = 42441, load = 2474, store = 1636
tb total cycle cnt = 42453, load = 2474, store = 1636
tb total cycle cnt = 42463, load = 2480, store = 1636
tb total cycle cnt = 42468, load = 2480, store = 1639
tb total cycle cnt = 42472, load = 2481, store = 1639
tb total cycle cnt = 42477, load = 2481, store = 1639
tb total cycle cnt = 42480, load = 2481, store = 1639
tb total cycle cnt = 42503, load = 2481, store = 1639
tb total cycle cnt = 42504, load = 2487, store = 1645
tb total cycle cnt = 42515, load = 2487, store = 1645
tb total cycle cnt = 42519, load = 2487, store = 1645
tb total cycle cnt = 42524, load = 2487, store = 1645
tb total cycle cnt = 42538, load = 2487, store = 1645
tb total cycle cnt = 42542, load = 2487, store = 1645
tb total cycle cnt = 42545, load = 2487, store = 1645
tb total cycle cnt = 42549, load = 2487, store = 1645
tb total cycle cnt = 42551, load = 2487, store = 1645
tb total cycle cnt = 42554, load = 2487, store = 1645
tb total cycle cnt = 42559, load = 2487, store = 1645
tb total cycle cnt = 42571, load = 2487, store = 1645
tb total cycle cnt = 42589, load = 2493, store = 1645
tb total cycle cnt = 42605, load = 2501, store = 1648
tb total cycle cnt = 42621, load = 2505, store = 1651
tb total cycle cnt = 42625, load = 2505, store = 1651
tb total cycle cnt = 42639, load = 2505, store = 1651
tb total cycle cnt = 42649, load = 2506, store = 1655
tb total cycle cnt = 42672, load = 2506, store = 1656
tb total cycle cnt = 42673, load = 2512, store = 1662
tb total cycle cnt = 42684, load = 2512, store = 1662
tb total cycle cnt = 42688, load = 2512, store = 1662
tb total cycle cnt = 42693, load = 2512, store = 1662
tb total cycle cnt = 42707, load = 2512, store = 1662
tb total cycle cnt = 42710, load = 2512, store = 1662
tb total cycle cnt = 42714, load = 2512, store = 1662
tb total cycle cnt = 42720, load = 2512, store = 1662
tb total cycle cnt = 42728, load = 2512, store = 1662
tb total cycle cnt = 42740, load = 2512, store = 1662
tb total cycle cnt = 42744, load = 2512, store = 1662
tb total cycle cnt = 42776, load = 2512, store = 1662
tb total cycle cnt = 42788, load = 2518, store = 1668
tb total cycle cnt = 42797, load = 2524, store = 1668
tb total cycle cnt = 42802, load = 2524, store = 1671
tb total cycle cnt = 42807, load = 2524, store = 1671
tb total cycle cnt = 42811, load = 2524, store = 1672
tb total cycle cnt = 42815, load = 2524, store = 1672
tb total cycle cnt = 42816, load = 2524, store = 1672
tb total cycle cnt = 42857, load = 2524, store = 1672
tb total cycle cnt = 42863, load = 2524, store = 1675
tb total cycle cnt = 42871, load = 2527, store = 1675
tb total cycle cnt = 42873, load = 2527, store = 1676
tb total cycle cnt = 42878, load = 2527, store = 1676
tb total cycle cnt = 42882, load = 2527, store = 1676
tb total cycle cnt = 42899, load = 2527, store = 1676
tb total cycle cnt = 42914, load = 2529, store = 1681
tb total cycle cnt = 42923, load = 2538, store = 1681
tb total cycle cnt = 42927, load = 2541, store = 1681
tb total cycle cnt = 42931, load = 2541, store = 1681
tb total cycle cnt = 42935, load = 2541, store = 1681
tb total cycle cnt = 42941, load = 2541, store = 1681
tb total cycle cnt = 42943, load = 2542, store = 1681
tb total cycle cnt = 42951, load = 2542, store = 1681
tb total cycle cnt = 42959, load = 2542, store = 1682
tb total cycle cnt = 42974, load = 2543, store = 1682
tb total cycle cnt = 42979, load = 2545, store = 1683
tb total cycle cnt = 42985, load = 2546, store = 1683
tb total cycle cnt = 42990, load = 2547, store = 1683
tb total cycle cnt = 42994, load = 2547, store = 1683
tb total cycle cnt = 43000, load = 2547, store = 1683
tb total cycle cnt = 43006, load = 2549, store = 1683
tb total cycle cnt = 43007, load = 2550, store = 1683
tb total cycle cnt = 43028, load = 2550, store = 1683
tb total cycle cnt = 43037, load = 2551, store = 1692
tb total cycle cnt = 43042, load = 2552, store = 1692
tb total cycle cnt = 43050, load = 2552, store = 1692
tb total cycle cnt = 43063, load = 2553, store = 1692
tb total cycle cnt = 43072, load = 2555, store = 1694
tb total cycle cnt = 43076, load = 2557, store = 1694
tb total cycle cnt = 43092, load = 2557, store = 1694
tb total cycle cnt = 43099, load = 2559, store = 1697
tb total cycle cnt = 43107, load = 2561, store = 1697
tb total cycle cnt = 43111, load = 2562, store = 1697
